product_name,date,quantity_sold
Lamb,2023-07-29,11970
Lamb,2023-07-31,32327
Lamb,2023-08-02,1130
Lamb,2023-08-05,10608
Lamb,2023-08-05,10802
Lamb,2023-08-05,3350
Lamb,2023-08-07,36280
Lamb,2023-08-09,10082
Lamb,2023-08-09,14190
Lamb,2023-08-10,4689
Lamb,2023-08-12,21549
Lamb,2023-08-16,948
Lamb,2023-08-18,8047
Lamb,2023-08-19,30987
Lamb,2023-08-20,10977
Lamb,2023-08-21,5718
Lamb,2023-08-24,13646
Lamb,2023-09-06,1069
Lamb,2023-09-07,13088
Lamb,2023-09-14,9715
Lamb,2023-09-17,22666
Lamb,2023-09-21,25050
Lamb,2023-09-23,9191
Lamb,2023-09-24,16242
Lamb,2023-09-26,6324
Lamb,2023-09-29,5110
Lamb,2023-09-29,1215
Lamb,2023-10-02,39186
Lamb,2023-10-05,11949
Lamb,2023-10-10,14513
Lamb,2023-10-12,34156
Lamb,2023-10-13,25290
Lamb,2023-10-13,2658
Lamb,2023-10-14,5020
Lamb,2023-10-16,8614
Lamb,2023-10-16,1648
Lamb,2023-10-17,272
Lamb,2023-10-21,5539
Lamb,2023-10-22,40506
Lamb,2023-10-23,21593
Lamb,2023-10-25,20555
Lamb,2023-10-25,4685
Lamb,2023-10-25,14298
Lamb,2023-10-25,29998
Lamb,2023-10-26,4257
Lamb,2023-10-28,17189
Lamb,2023-10-29,24404
Lamb,2023-10-31,17220
Lamb,2023-11-02,4109
Lamb,2023-11-03,2541
Lamb,2023-11-09,9984
Lamb,2023-11-11,3656
Lamb,2023-11-13,38339
Lamb,2023-11-13,949
Lamb,2023-11-20,5024
Lamb,2023-11-27,8044
Lamb,2023-11-28,12553
Lamb,2023-11-28,28501
Lamb,2023-12-02,6234
Lamb,2023-12-02,4774
Lamb,2023-12-06,3515
Lamb,2023-12-09,7544
Lamb,2023-12-10,3209
Lamb,2023-12-12,30175
Lamb,2023-12-15,2114
Lamb,2023-12-17,3392
Lamb,2023-12-17,15975
Lamb,2023-12-18,14043
Lamb,2023-12-18,1038
Lamb,2023-12-20,22714
Lamb,2023-12-21,19967
Lamb,2023-12-23,7954
Lamb,2023-12-23,30055
Lamb,2023-12-24,20475
Lamb,2023-12-24,17639
Lamb,2023-12-26,16740
Lamb,2023-12-31,31889
Lettuce,2022-01-06,2721
Lettuce,2022-01-06,16080
Lettuce,2022-01-11,7189
Lettuce,2022-01-11,14217
Lettuce,2022-01-12,2321
Lettuce,2022-01-13,11169
Lettuce,2022-01-16,21236
Lettuce,2022-01-19,10548
Lettuce,2022-01-21,29867
Lettuce,2022-01-21,20075
Lettuce,2022-01-22,17824
Lettuce,2022-01-26,1704
Lettuce,2022-01-27,26186
Lettuce,2022-01-28,3082
Lettuce,2022-01-30,410
Lettuce,2022-01-31,15648
Lettuce,2022-02-12,36736
Lettuce,2022-02-16,787
Lettuce,2022-02-28,8834
Lettuce,2022-03-02,11077
Lettuce,2022-03-07,28429
Lettuce,2022-03-09,19421
Lettuce,2022-03-10,3621
Lettuce,2022-03-17,6059
Lettuce,2022-03-21,11515
Lettuce,2022-03-28,19206
Lettuce,2022-04-03,15571
Lettuce,2022-04-07,1485
Lettuce,2022-04-17,3534
Lettuce,2022-04-22,9740
Lettuce,2022-04-23,40666
Lettuce,2022-04-27,27833
Lettuce,2022-05-02,7126
Lettuce,2022-05-07,13885
Lettuce,2022-05-09,2207
Lettuce,2022-05-11,16229
Lettuce,2022-05-12,2941
Lettuce,2022-05-13,3005
Lettuce,2022-05-20,6135
Lettuce,2022-05-25,27791
Lettuce,2022-05-28,4144
Lettuce,2022-05-29,10716
Lettuce,2022-05-30,3006
Lettuce,2022-05-31,1262
Lettuce,2022-06-02,23690
Lettuce,2022-06-05,3772
Lettuce,2022-06-07,2407
Lettuce,2022-06-07,31455
Lettuce,2022-06-10,1018
Lettuce,2022-06-11,12589
Lettuce,2022-06-11,37359
Lettuce,2022-06-11,14988
Lettuce,2022-06-13,14026
Lettuce,2022-06-17,39644
Lettuce,2022-06-18,4040
Lettuce,2022-06-27,13875
Lettuce,2022-06-29,24497
Lettuce,2022-07-01,17510
Lettuce,2022-07-05,15711
Lettuce,2022-07-06,31574
Lettuce,2022-07-08,19554
Lettuce,2022-07-13,14995
Lettuce,2022-07-23,8240
Lettuce,2022-07-24,3896
Lettuce,2022-07-24,2303
Lettuce,2022-07-27,13140
Lettuce,2022-07-28,5859
Lettuce,2022-07-29,4733
Lettuce,2022-08-01,22084
Lettuce,2022-08-02,34241
Lettuce,2022-08-06,52
Lettuce,2022-08-08,12031
Lettuce,2022-08-08,16826
Lettuce,2022-08-14,20384
Lettuce,2022-08-17,7763
Lettuce,2022-08-17,13294
Lettuce,2022-08-19,11763
Lettuce,2022-08-20,6235
Lettuce,2022-08-25,9797
Lettuce,2022-08-26,2507
Lettuce,2022-08-27,9420
Lettuce,2022-09-05,12592
Lettuce,2022-09-05,8243
Lettuce,2022-09-05,24237
Lettuce,2022-09-15,7836
Lettuce,2022-09-19,8716
Lettuce,2022-09-24,1637
Lettuce,2022-09-29,14539
Lettuce,2022-10-04,1720
Lettuce,2022-10-05,10541
Lettuce,2022-10-13,5008
Lettuce,2022-10-16,26889
Lettuce,2022-10-17,23835
Lettuce,2022-10-20,1727
Lettuce,2022-10-23,10299
Lettuce,2022-10-28,1872
Lettuce,2022-11-01,1228
Lettuce,2022-11-01,11615
Lettuce,2022-11-01,37614
Lettuce,2022-11-07,814
Lettuce,2022-11-09,1589
Lettuce,2022-11-12,13521
Lettuce,2022-11-13,24069
Lettuce,2022-11-16,15847
Lettuce,2022-11-16,41166
Lettuce,2022-11-18,23393
Lettuce,2022-11-24,9750
Lettuce,2022-11-24,10795
Lettuce,2022-11-29,12872
Lettuce,2022-12-01,13901
Lettuce,2022-12-01,3253
Lettuce,2022-12-01,25532
Lettuce,2022-12-02,6658
Lettuce,2022-12-07,5067
Lettuce,2022-12-14,3842
Lettuce,2022-12-17,258
Lettuce,2022-12-17,19009
Lettuce,2022-12-19,20825
Lettuce,2022-12-27,27211
Lettuce,2022-12-30,5352
Lettuce,2022-12-31,2444
Lettuce,2022-12-31,5746
Lettuce,2023-01-02,23834
Lettuce,2023-01-03,10224
Lettuce,2023-01-04,22795
Lettuce,2023-01-05,4866
Lettuce,2023-01-08,7776
Lettuce,2023-01-13,26707
Lettuce,2023-01-15,2621
Lettuce,2023-01-16,2531
Lettuce,2023-01-19,5588
Lettuce,2023-01-24,4280
Lettuce,2023-01-24,4840
Lettuce,2023-01-25,8018
Lettuce,2023-02-04,25395
Lettuce,2023-02-04,7753
Lettuce,2023-02-05,15586
Lettuce,2023-02-06,10604
Lettuce,2023-02-06,2030
Lettuce,2023-02-09,8210
Lettuce,2023-02-10,594
Lettuce,2023-02-13,824
Lettuce,2023-02-13,2384
Lettuce,2023-02-15,3757
Lettuce,2023-02-15,10684
Lettuce,2023-02-15,31
Lettuce,2023-02-24,31068
Lettuce,2023-02-26,12607
Lettuce,2023-03-02,5829
Lettuce,2023-03-03,10759
Lettuce,2023-03-06,3809
Lettuce,2023-03-07,2680
Lettuce,2023-03-08,2106
Lettuce,2023-03-10,2781
Lettuce,2023-03-12,8264
Lettuce,2023-03-13,24800
Lettuce,2023-03-17,11099
Lettuce,2023-03-18,1077
Lettuce,2023-03-19,10914
Lettuce,2023-03-23,23422
Lettuce,2023-03-26,5823
Lettuce,2023-03-26,698
Lettuce,2023-03-29,4176
Lettuce,2023-04-02,22054
Lettuce,2023-04-08,5501
Lettuce,2023-04-09,14040
Lettuce,2023-04-10,5058
Lettuce,2023-04-13,5538
Lettuce,2023-04-19,29675
Lettuce,2023-04-21,12202
Lettuce,2023-04-26,14276
Lettuce,2023-04-27,1569
Lettuce,2023-04-29,9510
Lettuce,2023-04-29,383
Lettuce,2023-04-30,5327
Lettuce,2023-04-30,7944
Lettuce,2023-05-01,11443
Lettuce,2023-05-04,20861
Lettuce,2023-05-06,6071
Lettuce,2023-05-10,653
Lettuce,2023-05-10,11943
Lettuce,2023-05-12,8137
Lettuce,2023-05-14,28263
Lettuce,2023-05-16,18450
Lettuce,2023-05-18,48124
Lettuce,2023-05-24,27083
Lettuce,2023-05-26,10294
Lettuce,2023-05-27,18005
Lettuce,2023-05-29,14190
Lettuce,2023-05-30,26801
Lettuce,2023-06-02,2275
Lettuce,2023-06-07,4894
Lettuce,2023-06-10,12400
Lettuce,2023-06-11,23264
Lettuce,2023-06-13,2431
Lettuce,2023-06-14,1294
Lettuce,2023-06-14,104
Lettuce,2023-06-14,1393
Lettuce,2023-06-16,18368
Lettuce,2023-06-17,13314
Lettuce,2023-06-17,2990
Lettuce,2023-06-24,10693
Lettuce,2023-06-25,38426
Lettuce,2023-06-27,11811
Lettuce,2023-07-02,35210
Lettuce,2023-07-02,9570
Lettuce,2023-07-03,7585
Lettuce,2023-07-04,9074
Lettuce,2023-07-04,5493
Lettuce,2023-07-05,8351
Lettuce,2023-07-08,27724
Lettuce,2023-07-09,28505
Lettuce,2023-07-14,25970
Lettuce,2023-07-17,9922
Lettuce,2023-07-18,4203
Lettuce,2023-07-20,6601
Lettuce,2023-07-21,25215
Lettuce,2023-07-25,3414
Lettuce,2023-07-28,23577
Lettuce,2023-07-29,5621
Lettuce,2023-07-30,2231
Lettuce,2023-07-30,23341
Lettuce,2023-08-04,11598
Lettuce,2023-08-04,3193
Lettuce,2023-08-05,906
Lettuce,2023-08-06,932
Lettuce,2023-08-08,10127
Lettuce,2023-08-13,2657
Lettuce,2023-08-19,3393
Lettuce,2023-08-20,15069
Lettuce,2023-08-30,1605
Lettuce,2023-09-03,23230
Lettuce,2023-09-04,9591
Lettuce,2023-09-09,7347
Lettuce,2023-09-09,1520
Lettuce,2023-09-19,18090
Lettuce,2023-09-20,11882
Lettuce,2023-09-24,11941
Lettuce,2023-09-27,5332
Lettuce,2023-09-28,22978
Lettuce,2023-09-28,2473
Lettuce,2023-10-02,17023
Lettuce,2023-10-05,848
Lettuce,2023-10-08,4298
Lettuce,2023-10-11,3767
Lettuce,2023-10-16,22668
Lettuce,2023-10-19,5567
Lettuce,2023-10-20,6346
Lettuce,2023-10-20,5579
Lettuce,2023-10-28,2183
Lettuce,2023-10-29,31878
Lettuce,2023-10-31,20572
Lettuce,2023-11-10,984
Lettuce,2023-11-12,10809
Lettuce,2023-11-16,9245
Lettuce,2023-11-18,37141
Lettuce,2023-11-19,24386
Lettuce,2023-11-23,9088
Lettuce,2023-11-30,33376
Lettuce,2023-12-01,19542
Lettuce,2023-12-05,2417
Lettuce,2023-12-10,20079
Lettuce,2023-12-12,34134
Lettuce,2023-12-14,4921
Lettuce,2023-12-14,27800
Lettuce,2023-12-20,24675
Lettuce,2023-12-22,11811
Lettuce,2023-12-26,7685
Lettuce,2023-12-29,39558
Milk,2022-01-01,17399
Milk,2022-01-02,36611
Milk,2022-01-03,3462
Milk,2022-01-06,1462
Milk,2022-01-06,21731
Milk,2022-01-07,1494
Milk,2022-01-11,14559
Milk,2022-01-13,5242
Milk,2022-01-15,23398
Milk,2022-01-15,3686
Milk,2022-01-15,28282
Milk,2022-01-17,4406
Milk,2022-01-21,8926
Milk,2022-01-23,654
Milk,2022-01-27,30870
Milk,2022-01-28,10169
Milk,2022-01-31,24726
Milk,2022-01-31,6277
Milk,2022-01-31,2626
Milk,2022-02-02,10560
Milk,2022-02-04,32130
Milk,2022-02-05,15542
Milk,2022-02-08,22367
Milk,2022-02-09,16617
Milk,2022-02-12,9304
Milk,2022-02-13,12597
Milk,2022-02-13,12870
Milk,2022-02-15,10152
Milk,2022-02-17,1506
Milk,2022-02-19,12281
Milk,2022-02-20,10422
Milk,2022-02-21,4672
Milk,2022-02-22,14254
Milk,2022-02-24,5148
Milk,2022-02-25,14172
Milk,2022-02-26,34413
Milk,2022-02-26,30073
Milk,2022-02-26,25873
Milk,2022-03-02,891
Milk,2022-03-04,17549
Milk,2022-03-09,3404
Milk,2022-03-10,2905
Milk,2022-03-13,18130
Milk,2022-03-13,13712
Milk,2022-03-18,12279
Milk,2022-03-20,22849
Milk,2022-03-20,479
Milk,2022-03-21,12710
Milk,2022-03-26,2153
Milk,2022-03-28,22926
Milk,2022-03-28,10544
Milk,2022-03-29,27559
Milk,2022-03-31,7990
Milk,2022-04-01,12822
Milk,2022-04-01,31951
Milk,2022-04-02,10222
Milk,2022-04-02,15157
Milk,2022-04-02,10365
Milk,2022-04-05,8221
Milk,2022-04-09,3936
Milk,2022-04-12,14307
Milk,2022-04-13,4352
Milk,2022-04-15,1939
Milk,2022-04-17,843
Milk,2022-04-26,12402
Milk,2022-05-03,13711
Milk,2022-05-04,11506
Milk,2022-05-05,2047
Milk,2022-05-05,4444
Milk,2022-05-06,8439
Milk,2022-05-11,2923
Milk,2022-05-14,35676
Milk,2022-05-17,758
Milk,2022-05-17,23470
Milk,2022-05-19,17446
Milk,2022-05-20,23093
Milk,2022-05-21,2547
Milk,2022-05-23,7100
Milk,2022-05-23,6793
Milk,2022-05-25,27157
Milk,2022-05-25,1944
Milk,2022-05-27,26441
Milk,2022-05-28,14710
Milk,2022-05-28,917
Milk,2022-05-29,25641
Milk,2022-06-01,4276
Milk,2022-06-03,25941
Milk,2022-06-03,218
Milk,2022-06-04,3163
Milk,2022-06-08,23916
Milk,2022-06-08,23276
Milk,2022-06-09,8979
Milk,2022-06-09,2865
Milk,2022-06-10,21376
Milk,2022-06-10,1173
Milk,2022-06-11,1757
Milk,2022-06-12,34661
Milk,2022-06-14,11385
Milk,2022-06-16,8300
Milk,2022-06-18,428
Milk,2022-06-18,36014
Milk,2022-06-24,4162
Milk,2022-07-05,4095
Milk,2022-07-07,20155
Milk,2022-07-10,5583
Milk,2022-07-13,26809
Milk,2022-07-14,13094
Milk,2022-07-18,4873
Milk,2022-07-21,19148
Milk,2022-07-24,11983
Milk,2022-07-24,1876
Milk,2022-07-27,33711
Milk,2022-07-28,30086
Milk,2022-07-29,2168
Milk,2022-07-29,742
Milk,2022-07-30,3133
Milk,2022-07-31,33258
Milk,2022-08-01,6616
Milk,2022-08-01,7227
Milk,2022-08-04,3562
Milk,2022-08-04,3460
Milk,2022-08-04,17328
Milk,2022-08-05,233
Milk,2022-08-06,3477
Milk,2022-08-07,27746
Milk,2022-08-10,4012
Milk,2022-08-13,18205
Milk,2022-08-16,9702
Milk,2022-08-16,24486
Milk,2022-08-17,28237
Milk,2022-08-17,6147
Milk,2022-08-17,17066
Milk,2022-08-18,2620
Milk,2022-08-18,2431
Milk,2022-08-19,9661
Milk,2022-08-19,13605
Milk,2022-08-24,17751
Milk,2022-08-27,979
Milk,2022-08-28,2433
Milk,2022-08-29,8725
Milk,2022-08-29,25064
Milk,2022-08-30,28976
Milk,2022-08-31,16813
Milk,2022-09-01,27919
Milk,2022-09-02,16618
Milk,2022-09-03,16555
Milk,2022-09-05,3037
Milk,2022-09-06,299
Milk,2022-09-07,3861
Milk,2022-09-07,2944
Milk,2022-09-09,5404
Milk,2022-09-10,1073
Milk,2022-09-10,28777
Milk,2022-09-10,12133
Milk,2022-09-11,15122
Milk,2022-09-13,739
Milk,2022-09-13,5227
Milk,2022-09-13,17327
Milk,2022-09-16,10972
Milk,2022-09-17,8905
Milk,2022-09-21,28465
Milk,2022-09-24,21914
Milk,2022-09-26,2474
Milk,2022-09-27,3782
Milk,2022-09-28,13436
Milk,2022-09-29,19290
Milk,2022-10-02,18249
Milk,2022-10-03,8680
Milk,2022-10-04,25164
Milk,2022-10-07,15074
Milk,2022-10-11,6208
Milk,2022-10-14,15169
Milk,2022-10-15,6569
Milk,2022-10-16,3662
Milk,2022-10-16,13590
Milk,2022-10-16,5103
Milk,2022-10-16,9116
Milk,2022-10-19,33822
Milk,2022-10-24,11264
Milk,2022-10-24,12924
Milk,2022-10-25,8775
Milk,2022-10-28,10196
Milk,2022-11-02,1838
Milk,2022-11-03,8381
Milk,2022-11-04,6980
Milk,2022-11-04,18204
Milk,2022-11-04,24312
Milk,2022-11-07,38447
Milk,2022-11-10,32110
Milk,2022-11-10,985
Milk,2022-11-12,274
Milk,2022-11-15,7744
Milk,2022-11-15,29980
Milk,2022-11-17,38313
Milk,2022-11-17,14679
Milk,2022-11-19,1203
Milk,2022-11-19,256
Milk,2022-11-25,7616
Milk,2022-11-26,7572
Milk,2022-11-27,11
Milk,2022-11-28,1458
Milk,2022-11-28,17269
Milk,2022-11-30,11498
Milk,2022-12-01,12896
Milk,2022-12-01,16871
Milk,2022-12-03,3175
Milk,2022-12-04,4462
Milk,2022-12-08,8021
Milk,2022-12-08,12272
Milk,2022-12-08,23261
Milk,2022-12-08,21649
Milk,2022-12-12,46667
Milk,2022-12-13,27906
Milk,2022-12-14,21858
Milk,2022-12-17,13417
Milk,2022-12-19,5185
Milk,2022-12-26,3982
Milk,2022-12-26,1866
Milk,2022-12-28,649
Milk,2022-12-31,582
Milk,2022-12-31,42
Milk,2023-01-03,34493
Milk,2023-01-05,7218
Milk,2023-01-07,19949
Milk,2023-01-07,2511
Milk,2023-01-07,14538
Milk,2023-01-09,23279
Milk,2023-01-10,15019
Milk,2023-01-11,1595
Milk,2023-01-11,4672
Milk,2023-01-19,438
Milk,2023-01-21,2662
Milk,2023-01-22,22002
Milk,2023-01-25,19049
Milk,2023-01-25,1310
Milk,2023-01-27,14595
Milk,2023-01-29,30833
Milk,2023-01-29,6233
Milk,2023-01-31,23044
Milk,2023-02-03,30079
Milk,2023-02-03,41544
Milk,2023-02-03,3141
Milk,2023-02-03,27786
Milk,2023-02-03,907
Milk,2023-02-05,10909
Milk,2023-02-07,22539
Milk,2023-02-07,18212
Milk,2023-02-10,24685
Milk,2023-02-10,13770
Milk,2023-02-11,6904
Milk,2023-02-12,3374
Milk,2023-02-13,7332
Milk,2023-02-14,16502
Milk,2023-02-19,11031
Milk,2023-02-22,18774
Milk,2023-02-23,4759
Milk,2023-02-24,13475
Milk,2023-02-24,8072
Milk,2023-02-24,11107
Milk,2023-02-24,5837
Milk,2023-02-25,12540
Milk,2023-02-28,6470
Milk,2023-02-28,456
Milk,2023-03-05,28744
Milk,2023-03-08,39600
Milk,2023-03-09,8580
Milk,2023-03-11,245
Milk,2023-03-15,20451
Milk,2023-03-21,4376
Milk,2023-03-21,36189
Milk,2023-03-25,16944
Milk,2023-03-25,11711
Milk,2023-03-30,14357
Milk,2023-03-31,8854
Milk,2023-04-06,5690
Milk,2023-04-06,3115
Milk,2023-04-07,6936
Milk,2023-04-07,27904
Milk,2023-04-09,18153
Milk,2023-04-12,965
Milk,2023-04-12,17409
Milk,2023-04-18,44690
Milk,2023-04-20,8221
Milk,2023-04-20,12205
Milk,2023-04-23,32968
Milk,2023-04-24,2628
Milk,2023-04-25,2810
Milk,2023-04-28,23485
Milk,2023-04-29,45068
Milk,2023-04-29,863
Milk,2023-05-01,16531
Milk,2023-05-10,13820
Milk,2023-05-11,3949
Milk,2023-05-12,341
Milk,2023-05-14,36148
Milk,2023-05-17,24232
Milk,2023-05-18,791
Milk,2023-05-21,3712
Milk,2023-05-25,811
Milk,2023-05-26,22472
Milk,2023-05-26,4337
Milk,2023-05-26,2930
Milk,2023-05-27,2885
Milk,2023-05-28,13593
Milk,2023-05-29,23272
Milk,2023-05-30,25612
Milk,2023-05-31,18338
Milk,2023-06-02,22022
Milk,2023-06-04,20633
Milk,2023-06-07,7902
Milk,2023-06-08,15996
Milk,2023-06-09,28530
Milk,2023-06-11,5358
Milk,2023-06-12,36091
Milk,2023-06-13,2613
Milk,2023-06-13,809
Milk,2023-06-14,32736
Milk,2023-06-15,4681
Milk,2023-06-16,7292
Milk,2023-06-20,6609
Milk,2023-06-21,121
Milk,2023-06-23,19733
Milk,2023-06-24,26003
Milk,2023-06-25,517
Milk,2023-06-25,11779
Milk,2023-06-29,3749
Milk,2023-06-29,9511
Milk,2023-06-29,5960
Milk,2023-07-04,14276
Milk,2023-07-04,14490
Milk,2023-07-04,15669
Milk,2023-07-08,38
Milk,2023-07-09,2685
Milk,2023-07-10,7144
Milk,2023-07-10,1863
Milk,2023-07-13,11466
Milk,2023-07-15,28863
Milk,2023-07-19,32268
Milk,2023-07-20,9115
Milk,2023-07-20,18644
Milk,2023-07-21,9382
Milk,2023-07-23,360
Milk,2023-07-23,1112
Milk,2023-07-24,22597
Milk,2023-07-26,26288
Milk,2023-07-27,9354
Milk,2023-07-29,17201
Milk,2023-07-30,11735
Milk,2023-07-31,659
Milk,2023-07-31,20291
Milk,2023-08-02,7014
Milk,2023-08-02,2489
Milk,2023-08-04,3603
Milk,2023-08-04,3944
Milk,2023-08-04,20178
Milk,2023-08-05,17224
Milk,2023-08-05,30129
Milk,2023-08-06,8196
Milk,2023-08-07,1059
Milk,2023-08-08,23893
Milk,2023-08-13,2217
Milk,2023-08-17,1471
Milk,2023-08-18,1096
Milk,2023-08-19,13631
Milk,2023-08-21,18415
Milk,2023-08-22,28979
Milk,2023-08-29,26239
Milk,2023-08-30,1797
Milk,2023-08-30,21580
Milk,2023-09-03,626
Milk,2023-09-03,28848
Milk,2023-09-07,367
Milk,2023-09-09,17423
Milk,2023-09-10,91
Milk,2023-09-10,2464
Milk,2023-09-11,9958
Milk,2023-09-13,2112
Milk,2023-09-14,1967
Milk,2023-09-14,18660
Milk,2023-09-14,12027
Milk,2023-09-19,10502
Milk,2023-09-21,14741
Milk,2023-09-22,19082
Milk,2023-09-23,35930
Milk,2023-09-24,19031
Milk,2023-09-25,39431
Milk,2023-09-26,2134
Milk,2023-09-27,16068
Milk,2023-09-29,2852
Milk,2023-09-30,18067
Milk,2023-10-01,33335
Milk,2023-10-02,31562
Milk,2023-10-05,5991
Milk,2023-10-06,7244
Milk,2023-10-06,3866
Milk,2023-10-08,2322
Milk,2023-10-09,3125
Milk,2023-10-09,223
Milk,2023-10-09,10711
Milk,2023-10-10,29923
Milk,2023-10-12,13383
Milk,2023-10-15,5623
Milk,2023-10-16,309
Milk,2023-10-18,6701
Milk,2023-10-20,538
Milk,2023-10-22,25249
Milk,2023-10-22,14612
Milk,2023-10-22,3247
Milk,2023-10-24,2927
Milk,2023-10-26,25431
Milk,2023-10-27,19675
Milk,2023-10-28,13095
Milk,2023-11-01,15286
Milk,2023-11-03,6374
Milk,2023-11-03,20866
Milk,2023-11-10,8378
Milk,2023-11-10,30944
Milk,2023-11-10,31635
Milk,2023-11-15,1022
Milk,2023-11-16,4515
Milk,2023-11-18,19293
Milk,2023-11-19,21761
Milk,2023-11-22,14161
Milk,2023-11-23,30190
Milk,2023-11-24,12648
Milk,2023-11-25,2920
Milk,2023-11-27,3150
Milk,2023-11-27,13088
Milk,2023-11-28,14220
Milk,2023-11-28,27325
Milk,2023-11-29,9197
Milk,2023-12-02,31750
Milk,2023-12-03,1502
Milk,2023-12-06,6528
Milk,2023-12-07,2261
Milk,2023-12-09,18169
Milk,2023-12-10,3843
Milk,2023-12-12,19623
Milk,2023-12-12,6798
Milk,2023-12-14,579
Milk,2023-12-16,5153
Milk,2023-12-18,3086
Milk,2023-12-21,13302
Milk,2023-12-24,24124
Milk,2023-12-25,1232
Milk,2023-12-27,12114
Milk,2023-12-27,6529
Milk,2023-12-28,36052
Milk,2023-12-28,16502
Milk,2023-12-29,10389
Milk,2023-12-29,4355
Milk,2023-12-30,6769
Milk,2023-12-31,14488
Milk,2023-12-31,1455
Oats,2022-01-02,13064
Oats,2022-01-03,5377
Oats,2022-01-04,8540
Oats,2022-01-09,5819
Oats,2022-01-09,7196
Oats,2022-01-09,11938
Oats,2022-01-10,6060
Oats,2022-01-11,3446
Oats,2022-01-19,19849
Oats,2022-01-25,26892
Oats,2022-01-26,20536
Oats,2022-01-26,6193
Oats,2022-01-27,239
Oats,2022-01-31,21218
Oats,2022-02-05,11513
Oats,2022-02-06,20153
Oats,2022-02-06,14222
Oats,2022-02-06,10889
Oats,2022-02-11,360
Oats,2022-02-20,938
Oats,2022-02-20,4264
Oats,2022-02-21,32268
Oats,2022-02-27,17382
Oats,2022-02-27,599
Oats,2022-03-02,11088
Oats,2022-03-06,7018
Oats,2022-03-07,16333
Oats,2022-03-11,27618
Oats,2022-03-11,2616
Oats,2022-03-12,654
Oats,2022-03-15,8968
Oats,2022-03-15,27202
Oats,2022-03-16,2646
Oats,2022-03-19,69
Oats,2022-03-22,245
Oats,2022-03-22,7000
Oats,2022-03-24,15477
Oats,2022-03-26,27733
Oats,2022-04-02,21382
Oats,2022-04-03,2332
Oats,2022-04-04,6909
Oats,2022-04-06,2163
Oats,2022-04-08,30227
Oats,2022-04-09,4368
Oats,2022-04-10,400
Oats,2022-04-12,39469
Oats,2022-04-12,382
Oats,2022-04-13,10213
Oats,2022-04-20,20113
Oats,2022-04-20,10313
Oats,2022-04-23,6908
Oats,2022-04-27,5724
Oats,2022-04-27,14986
Oats,2022-04-28,21408
Oats,2022-04-29,13394
Oats,2022-05-06,7945
Oats,2022-05-09,21168
Oats,2022-05-10,3686
Oats,2022-05-11,27686
Oats,2022-05-13,11571
Oats,2022-05-13,3568
Oats,2022-05-14,23273
Oats,2022-05-19,26353
Oats,2022-05-20,20550
Oats,2022-05-21,5145
Oats,2022-05-24,14252
Oats,2022-05-28,11758
Oats,2022-06-01,7718
Oats,2022-06-02,15470
Oats,2022-06-02,5944
Oats,2022-06-13,20751
Oats,2022-06-13,836
Oats,2022-06-18,17097
Oats,2022-06-20,23189
Oats,2022-06-23,2840
Oats,2022-06-27,397
Oats,2022-07-02,29197
Oats,2022-07-03,3599
Oats,2022-07-09,1715
Oats,2022-07-09,10300
Oats,2022-07-12,11278
Oats,2022-07-21,3593
Oats,2022-07-27,3871
Oats,2022-08-01,20823
Oats,2022-08-03,9799
Oats,2022-08-03,10043
Oats,2022-08-04,2620
Oats,2022-08-06,9506
Oats,2022-08-06,55
Oats,2022-08-07,1369
Oats,2022-08-17,27980
Oats,2022-08-17,11643
Oats,2022-08-20,10155
Oats,2022-08-23,4454
Oats,2022-08-26,17524
Oats,2022-08-30,2428
Oats,2022-09-01,6856
Oats,2022-09-02,17991
Oats,2022-09-03,14024
Oats,2022-09-09,31461
Oats,2022-09-11,4662
Oats,2022-09-16,13896
Oats,2022-09-24,11378
Oats,2022-09-26,3896
Oats,2022-09-27,18112
Oats,2022-09-29,2811
Oats,2022-10-03,15257
Oats,2022-10-04,22296
Oats,2022-10-04,37723
Oats,2022-10-06,10732
Oats,2022-10-06,20623
Oats,2022-10-14,8315
Oats,2022-10-17,48817
Oats,2022-10-18,12026
Oats,2022-10-21,9652
Oats,2022-10-21,8545
Oats,2022-10-24,20607
Oats,2022-10-27,224
Oats,2022-10-28,5894
Oats,2022-10-30,20196
Oats,2022-10-31,3298
Oats,2022-11-05,7524
Oats,2022-11-05,4302
Oats,2022-11-05,181
Oats,2022-11-06,7499
Oats,2022-11-07,4844
Oats,2022-11-16,15077
Oats,2022-11-16,489
Oats,2022-11-17,8563
Oats,2022-11-21,16659
Oats,2022-11-22,2969
Oats,2022-11-23,7374
Oats,2022-11-25,10068
Oats,2022-11-26,8672
Oats,2022-12-06,10935
Oats,2022-12-08,6221
Oats,2022-12-13,2006
Oats,2022-12-13,1232
Oats,2022-12-17,6152
Oats,2022-12-19,16855
Oats,2022-12-23,4120
Oats,2022-12-24,8589
Oats,2022-12-25,648
Oats,2022-12-26,13377
Oats,2022-12-28,31894
Oats,2022-12-29,17962
Oats,2022-12-31,11358
Oats,2023-01-02,18225
Oats,2023-01-05,24001
Oats,2023-01-05,10840
Oats,2023-01-05,1088
Oats,2023-01-05,7838
Oats,2023-01-07,22211
Oats,2023-01-08,11962
Oats,2023-01-16,18
Oats,2023-01-17,3872
Oats,2023-01-19,1557
Oats,2023-01-19,7013
Oats,2023-01-19,3486
Oats,2023-01-20,1058
